City_ID,City,Country,Lat,Lng,Max Temp,Current Description,Humidity,Cloudiness,Wind Speed
701,Pochutla,MX,18.7333,-103.6833,89.08,clear sky,66,6,6.04
702,Guiren,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
703,Robertsport,LR,6.7533,-11.3686,79.18,moderate rain,83,17,7.94
704,Luganville,VU,-19.55,169.2667,80.71,overcast clouds,78,90,5.75
705,Kavali,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
706,Warkworth,NZ,-35.6167,174.5,70.16,few clouds,65,14,1.48
707,Epinal,FR,45.5,-0.25,62.2,clear sky,72,0,3.44
708,Pacifica,US,19.7297,-155.09,80.8,light rain,79,90,3.44
709,Columbus,US,19.7297,-155.09,80.8,light rain,79,90,3.44
710,Raga,PH,7.9986,124.2928,67.64,broken clouds,92,76,2.26
711,Ardahan,TR,37.0247,35.8175,66.04,broken clouds,80,73,2.21
712,Yuxia,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
713,Pitimbu,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
714,Mbini,GQ,3.4568,8.5547,79.38,light rain,84,100,7.2
715,Antofagasta,CL,-53.15,-70.9167,50.11,scattered clouds,53,40,29.93
716,Homer,US,19.7297,-155.09,80.8,light rain,79,90,3.44
717,Dafeng,CN,38.4953,102.1739,45.07,overcast clouds,36,100,3.56
718,Tome-Acu,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
719,Goshogawara,JP,35.7333,140.8333,55.8,light rain,73,100,13.78
720,Guigue,VE,8.0086,-62.3989,77.76,overcast clouds,73,97,0.56
721,Khuzhir,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
722,Summerville,US,19.7297,-155.09,80.8,light rain,79,90,3.44
723,Tuatapere,NZ,-35.6167,174.5,70.16,few clouds,65,14,1.48
724,Thyboron,DK,55.0607,15.1306,48.29,light rain,78,100,16.49
725,Lindi,TZ,-10.4,40.3333,74.39,scattered clouds,86,45,7.52
726,Beira,MZ,-19.8436,34.8389,75.29,light rain,88,75,18.41
727,Zhurivka,UA,45.7167,34.4,45.37,scattered clouds,64,35,7.43
728,Fort-Shevchenko,KZ,51.6667,75.3667,44.64,few clouds,67,23,4.7
729,Berdigestyakh,RU,69.3833,178.4167,8.29,overcast clouds,88,100,4.16
730,Vila,VU,-19.55,169.2667,80.71,overcast clouds,78,90,5.75
731,Manali,IN,28.1667,94.7667,71.46,overcast clouds,95,100,1.16
732,Mrirt,MA,35.174,-2.9287,66.45,clear sky,88,0,1.14
733,Borba,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
734,Montenegro,BR,-30.1811,-50.2056,60.93,scattered clouds,74,50,7.56
735,Gravdal,NO,70.3705,31.1107,35.92,overcast clouds,61,99,26.96
736,Andenes,NO,70.3705,31.1107,35.92,overcast clouds,61,99,26.96
737,Namatanai,PG,-2.0226,147.2712,84.72,scattered clouds,70,41,10.65
